GSE,GSM,treatment,group,organism,biological_system,dose,dose_unit,time_point,time_point_unit,slide,array,dye,platform,filenames
GSE61366,GSM1503146,control_NM-401,control_NM401_1d,Mus musculus,liver,0,NA,1,d,252800514363_201301241056,1_4,Cy5,GPL10787,GSM1503146_252800514363_201301241056_S01_GE2_1100_Jul11_1_4.txt
GSE61366,GSM1503147,MWCNT (NM-401),NM401_28d,Mus musculus,liver,162,ug,28,d,252800514363_201301241056,2_1,Cy5,GPL10787,GSM1503147_252800514363_201301241056_S01_GE2_1100_Jul11_2_1.txt
GSE61366,GSM1503148,MWCNT (NCRWE-026),NCRWE026_28d,Mus musculus,liver,162,ug,28,d,252800514363_201301241056,2_2,Cy5,GPL10787,GSM1503148_252800514363_201301241056_S01_GE2_1100_Jul11_2_2.txt
GSE61366,GSM1503149,MWCNT (NM-401),NM401_1d,Mus musculus,liver,162,ug,1,d,252800514363_201301241056,2_3,Cy5,GPL10787,GSM1503149_252800514363_201301241056_S01_GE2_1100_Jul11_2_3.txt
GSE61366,GSM1503150,control_NM-401,control_NM401_28d,Mus musculus,liver,0,NA,28,d,252800514363_201301241056,2_4,Cy5,GPL10787,GSM1503150_252800514363_201301241056_S01_GE2_1100_Jul11_2_4.txt
GSE61366,GSM1503151,MWCNT (NM-401),NM401_28d,Mus musculus,liver,162,ug,28,d,252800514364_201301290812,1_1,Cy5,GPL10787,GSM1503151_252800514364_201301290812_S01_GE2_1100_Jul11_1_1.txt
GSE61366,GSM1503152,control_NCRWE-026,control_NCRWE026_3d,Mus musculus,liver,0,NA,3,d,252800514364_201301290812,1_2,Cy5,GPL10787,GSM1503152_252800514364_201301290812_S01_GE2_1100_Jul11_1_2.txt
GSE61366,GSM1503153,control_NM-401,control_NM401_28d,Mus musculus,liver,0,NA,28,d,252800514364_201301290812,1_3,Cy5,GPL10787,GSM1503153_252800514364_201301290812_S01_GE2_1100_Jul11_1_3.txt
GSE61366,GSM1503154,MWCNT (NCRWE-026),NCRWE026_3d,Mus musculus,liver,162,ug,3,d,252800514364_201301290812,1_4,Cy5,GPL10787,GSM1503154_252800514364_201301290812_S01_GE2_1100_Jul11_1_4.txt
GSE61366,GSM1503155,MWCNT (NCRWE-026),NCRWE026_28d,Mus musculus,liver,162,ug,28,d,252800514364_201301290812,2_1,Cy5,GPL10787,GSM1503155_252800514364_201301290812_S01_GE2_1100_Jul11_2_1.txt
GSE61366,GSM1503156,control_NM-401,control_NM401_3d,Mus musculus,liver,0,NA,3,d,252800514364_201301290812,2_2,Cy5,GPL10787,GSM1503156_252800514364_201301290812_S01_GE2_1100_Jul11_2_2.txt
GSE61366,GSM1503157,control_NCRWE-026,control_NCRWE026_28d,Mus musculus,liver,0,NA,28,d,252800514364_201301290812,2_3,Cy5,GPL10787,GSM1503157_252800514364_201301290812_S01_GE2_1100_Jul11_2_3.txt
GSE61366,GSM1503158,MWCNT (NM-401),NM401_3d,Mus musculus,liver,162,ug,3,d,252800514364_201301290812,2_4,Cy5,GPL10787,GSM1503158_252800514364_201301290812_S01_GE2_1100_Jul11_2_4.txt
GSE61366,GSM1503159,control_NM-401,control_NM401_1d,Mus musculus,liver,0,NA,1,d,252800514445_201301290826,1_1,Cy5,GPL10787,GSM1503159_252800514445_201301290826_S01_GE2_1100_Jul11_1_1.txt
GSE61366,GSM1503160,MWCNT (NCRWE-026),NCRWE026_3d,Mus musculus,liver,162,ug,3,d,252800514445_201301290826,1_2,Cy5,GPL10787,GSM1503160_252800514445_201301290826_S01_GE2_1100_Jul11_1_2.txt
GSE61366,GSM1503161,MWCNT (NCRWE-026),NCRWE026_1d,Mus musculus,liver,162,ug,1,d,252800514445_201301290826,1_4,Cy5,GPL10787,GSM1503161_252800514445_201301290826_S01_GE2_1100_Jul11_1_4.txt
GSE61366,GSM1503162,control_NCRWE-026,control_NCRWE026_1d,Mus musculus,liver,0,NA,1,d,252800514445_201301290826,2_1,Cy5,GPL10787,GSM1503162_252800514445_201301290826_S01_GE2_1100_Jul11_2_1.txt
GSE61366,GSM1503163,MWCNT (NM-401),NM401_1d,Mus musculus,liver,162,ug,1,d,252800514445_201301290826,2_2,Cy5,GPL10787,GSM1503163_252800514445_201301290826_S01_GE2_1100_Jul11_2_2.txt
GSE61366,GSM1503164,control_NCRWE-026,control_NCRWE026_3d,Mus musculus,liver,0,NA,3,d,252800514445_201301290826,2_4,Cy5,GPL10787,GSM1503164_252800514445_201301290826_S01_GE2_1100_Jul11_2_4.txt
GSE61366,GSM1503165,MWCNT (NM-401),NM401_28d,Mus musculus,liver,162,ug,28,d,252800514446_201302050658,1_1,Cy5,GPL10787,GSM1503165_252800514446_201302050658_S01_GE2_1100_Jul11_1_1.txt
GSE61366,GSM1503166,MWCNT (NCRWE-026),NCRWE026_28d,Mus musculus,liver,162,ug,28,d,252800514446_201302050658,1_2,Cy5,GPL10787,GSM1503166_252800514446_201302050658_S01_GE2_1100_Jul11_1_2.txt
GSE61366,GSM1503167,control_NM-401,control_NM401_28d,Mus musculus,liver,0,NA,28,d,252800514446_201302050658,1_3,Cy5,GPL10787,GSM1503167_252800514446_201302050658_S01_GE2_1100_Jul11_1_3.txt
GSE61366,GSM1503168,control_NCRWE-026,control_NCRWE026_28d,Mus musculus,liver,0,NA,28,d,252800514446_201302050658,1_4,Cy5,GPL10787,GSM1503168_252800514446_201302050658_S01_GE2_1100_Jul11_1_4.txt
GSE61366,GSM1503169,control_NM-401,control_NM401_3d,Mus musculus,liver,0,NA,3,d,252800514446_201302050658,2_1,Cy5,GPL10787,GSM1503169_252800514446_201302050658_S01_GE2_1100_Jul11_2_1.txt
GSE61366,GSM1503170,MWCNT (NM-401),NM401_3d,Mus musculus,liver,162,ug,3,d,252800514446_201302050658,2_2,Cy5,GPL10787,GSM1503170_252800514446_201302050658_S01_GE2_1100_Jul11_2_2.txt
GSE61366,GSM1503171,MWCNT (NCRWE-026),NCRWE026_3d,Mus musculus,liver,162,ug,3,d,252800514446_201302050658,2_4,Cy5,GPL10787,GSM1503171_252800514446_201302050658_S01_GE2_1100_Jul11_2_4.txt
