GSE	GSM	treatment	group	organism	biological_system	dose	dose_unit	time_point	time_point_unit	slide	array	dye	platform	filenames
GSE63806	GSM1557718	nanoSiO2	nanoSiO2_1ugcm2_24h	Homo sapiens	A549	1	ug/cm2	24	h	US11183901_252665213950	1_2	Cy3	GPL10332	GSM1557718_US11183901_252665213950_S01_GE1_1010_Sep10_1_2.txt
GSE63806	GSM1557719	nanoSiO2	nanoSiO2_1ugcm2_24h	Homo sapiens	A549	1	ug/cm2	24	h	US11183901_252665213950	1_4	Cy3	GPL10332	GSM1557719_US11183901_252665213950_S01_GE1_1010_Sep10_1_4.txt
GSE63806	GSM1557720	control	control_24h	Homo sapiens	A549	0	NA	24	h	US11183901_252665213708	1_1	Cy3	GPL10332	GSM1557720_US11183901_252665213708_S01_GE1_1100_Jul11_1_1.txt
GSE63806	GSM1557721	control	control_24h	Homo sapiens	A549	0	NA	24	h	US11183901_252665213709	1_1	Cy3	GPL10332	GSM1557721_US11183901_252665213709_S01_GE1_1100_Jul11_1_1.txt
GSE63806	GSM1557722	control	control_24h	Homo sapiens	A549	0	NA	24	h	US11183901_252665213710	1_1	Cy3	GPL10332	GSM1557722_US11183901_252665213710_S01_GE1_1100_Jul11_1_1.txt
GSE63806	GSM1557723	control	control_24h	Homo sapiens	A549	0	NA	24	h	US11183901_252665213711	1_1	Cy3	GPL10332	GSM1557723_US11183901_252665213711_S01_GE1_1100_Jul11_1_1.txt
GSE63806	GSM1557724	nanoSiO2	nanoSiO2_1.5ugcm2_24h	Homo sapiens	A549	1.5	ug/cm2	24	h	US11183901_252665213708	1_4	Cy3	GPL10332	GSM1557724_US11183901_252665213708_S01_GE1_1100_Jul11_1_4.txt
GSE63806	GSM1557725	nanoSiO2	nanoSiO2_1.5ugcm2_24h	Homo sapiens	A549	1.5	ug/cm2	24	h	US11183901_252665213709	1_4	Cy3	GPL10332	GSM1557725_US11183901_252665213709_S01_GE1_1100_Jul11_1_4.txt
GSE63806	GSM1557726	nanoSiO2	nanoSiO2_1.5ugcm2_24h	Homo sapiens	A549	1.5	ug/cm2	24	h	US11183901_252665213710	1_4	Cy3	GPL10332	GSM1557726_US11183901_252665213710_S01_GE1_1100_Jul11_1_4.txt
GSE63806	GSM1557727	nanoSiO2	nanoSiO2_1.5ugcm2_24h	Homo sapiens	A549	1.5	ug/cm2	24	h	US11183901_252665213711	1_4	Cy3	GPL10332	GSM1557727_US11183901_252665213711_S01_GE1_1100_Jul11_1_4.txt
GSE63806	GSM1557728	control	control_24h	Homo sapiens	A549	0	NA	24	h	US11183901_252665217056	1_1	Cy3	GPL10332	GSM1557728_US11183901_252665217056_S01_GE1_1100_Jul11_1_1.txt
GSE63806	GSM1557729	control	control_24h	Homo sapiens	A549	0	NA	24	h	US11183901_252665217057	1_1	Cy3	GPL10332	GSM1557729_US11183901_252665217057_S01_GE1_1100_Jul11_1_1.txt
GSE63806	GSM1557730	control	control_24h	Homo sapiens	A549	0	NA	24	h	US11183901_252665217058	1_1	Cy3	GPL10332	GSM1557730_US11183901_252665217058_S01_GE1_1100_Jul11_1_1.txt
GSE63806	GSM1557731	control	control_72h	Homo sapiens	A549	0	NA	72	h	US11183901_252665217056	1_4	Cy3	GPL10332	GSM1557731_US11183901_252665217056_S01_GE1_1100_Jul11_1_4.txt
GSE63806	GSM1557732	control	control_72h	Homo sapiens	A549	0	NA	72	h	US11183901_252665217057	1_4	Cy3	GPL10332	GSM1557732_US11183901_252665217057_S01_GE1_1100_Jul11_1_4.txt
GSE63806	GSM1557733	control	control_72h	Homo sapiens	A549	0	NA	72	h	US11183901_252665217058	1_4	Cy3	GPL10332	GSM1557733_US11183901_252665217058_S01_GE1_1100_Jul11_1_4.txt
GSE63806	GSM1557734	nanoSiO2	nanoSiO2_3ugcm2_24h	Homo sapiens	A549	3	ug/cm2	24	h	US11183901_252665217056	1_2	Cy3	GPL10332	GSM1557734_US11183901_252665217056_S01_GE1_1100_Jul11_1_2.txt
GSE63806	GSM1557735	nanoSiO2	nanoSiO2_3ugcm2_24h	Homo sapiens	A549	3	ug/cm2	24	h	US11183901_252665217057	1_2	Cy3	GPL10332	GSM1557735_US11183901_252665217057_S01_GE1_1100_Jul11_1_2.txt
GSE63806	GSM1557736	nanoSiO2	nanoSiO2_3ugcm2_24h	Homo sapiens	A549	3	ug/cm2	24	h	US11183901_252665217058	1_2	Cy3	GPL10332	GSM1557736_US11183901_252665217058_S01_GE1_1100_Jul11_1_2.txt
GSE63806	GSM1557737	nanoSiO2	nanoSiO2_3ugcm2_72h	Homo sapiens	A549	3	ug/cm2	72	h	US11183901_252665217059	1_4	Cy3	GPL10332	GSM1557737_US11183901_252665217059_S01_GE1_1100_Jul11_1_4.txt
GSE63806	GSM1557738	nanoSiO2	nanoSiO2_3ugcm2_72h	Homo sapiens	A549	3	ug/cm2	72	h	US11183901_252665217680	1_1	Cy3	GPL10332	GSM1557738_US11183901_252665217680_S01_GE1_1100_Jul11_1_1.txt
GSE63806	GSM1557739	nanoSiO2	nanoSiO2_3ugcm2_72h	Homo sapiens	A549	3	ug/cm2	72	h	US11183901_252665217680	1_2	Cy3	GPL10332	GSM1557739_US11183901_252665217680_S01_GE1_1100_Jul11_1_2.txt
GSE63806	GSM1557740	nanoSiO2	nanoSiO2_6ugcm2_24h	Homo sapiens	A549	6	ug/cm2	24	h	US11183901_252665217056	1_3	Cy3	GPL10332	GSM1557740_US11183901_252665217056_S01_GE1_1100_Jul11_1_3.txt
GSE63806	GSM1557741	nanoSiO2	nanoSiO2_6ugcm2_24h	Homo sapiens	A549	6	ug/cm2	24	h	US11183901_252665217057	1_3	Cy3	GPL10332	GSM1557741_US11183901_252665217057_S01_GE1_1100_Jul11_1_3.txt
GSE63806	GSM1557742	nanoSiO2	nanoSiO2_6ugcm2_24h	Homo sapiens	A549	6	ug/cm2	24	h	US11183901_252665217058	1_3	Cy3	GPL10332	GSM1557742_US11183901_252665217058_S01_GE1_1100_Jul11_1_3.txt
GSE63806	GSM1557743	nanoSiO2	nanoSiO2_6ugcm2_72h	Homo sapiens	A549	6	ug/cm2	72	h	US11183901_252665217060	1_4	Cy3	GPL10332	GSM1557743_US11183901_252665217060_S01_GE1_1100_Jul11_1_4.txt
GSE63806	GSM1557744	nanoSiO2	nanoSiO2_6ugcm2_72h	Homo sapiens	A549	6	ug/cm2	72	h	US11183901_252665217679	1_4	Cy3	GPL10332	GSM1557744_US11183901_252665217679_S01_GE1_1100_Jul11_1_4.txt
GSE63806	GSM1557745	nanoSiO2	nanoSiO2_6ugcm2_72h	Homo sapiens	A549	6	ug/cm2	72	h	US11183901_252665217680	1_3	Cy3	GPL10332	GSM1557745_US11183901_252665217680_S01_GE1_1100_Jul11_1_3.txt
