GSE	GSM	treatment	group	organism	biological_system	dose	dose_unit	time_point	time_point_unit	slide	array	dye	platform	filenames
GSE42066	GSM1031891	control	control_24h	Homo sapiens	Caco-2/HT29-MTX	0	NA	24	h	NA	NA	NA	GPL571	GSM1031891_Caco17.CEL.gz
GSE42066	GSM1031892	control	control_24h	Homo sapiens	Caco-2/HT29-MTX	0	NA	24	h	NA	NA	NA	GPL571	GSM1031892_Caco18.CEL.gz
GSE42066	GSM1031893	MWCNT	MWCNT_10_24h	Homo sapiens	Caco-2/HT29-MTX	10	ug/ml	24	h	NA	NA	NA	GPL571	GSM1031893_Caco19.CEL.gz
GSE42066	GSM1031894	MWCNT	MWCNT_10_24h	Homo sapiens	Caco-2/HT29-MTX	10	ug/ml	24	h	NA	NA	NA	GPL571	GSM1031894_Caco20.CEL.gz
GSE42066	GSM1031895	MWCNT	MWCNT_10_24h	Homo sapiens	Caco-2/HT29-MTX	10	ug/ml	24	h	NA	NA	NA	GPL571	GSM1031895_Caco21.CEL.gz
GSE42066	GSM1031896	MWCNT	MWCNT_100_24h	Homo sapiens	Caco-2/HT29-MTX	100	ug/ml	24	h	NA	NA	NA	GPL571	GSM1031896_Caco22.CEL.gz
GSE42066	GSM1031897	MWCNT	MWCNT_100_24h	Homo sapiens	Caco-2/HT29-MTX	100	ug/ml	24	h	NA	NA	NA	GPL571	GSM1031897_Caco23.CEL.gz
GSE42066	GSM1031898	MWCNT	MWCNT_100_24h	Homo sapiens	Caco-2/HT29-MTX	100	ug/ml	24	h	NA	NA	NA	GPL571	GSM1031898_Caco24.CEL.gz
GSE42066	GSM1031899	TiO2 nanobelt	TiO2_10_24h	Homo sapiens	Caco-2/HT29-MTX	10	ug/ml	24	h	NA	NA	NA	GPL571	GSM1031899_Caco25.CEL.gz
GSE42066	GSM1031900	TiO2 nanobelt	TiO2_10_24h	Homo sapiens	Caco-2/HT29-MTX	10	ug/ml	24	h	NA	NA	NA	GPL571	GSM1031900_Caco26.CEL.gz
GSE42066	GSM1031901	TiO2 nanobelt	TiO2_10_24h	Homo sapiens	Caco-2/HT29-MTX	10	ug/ml	24	h	NA	NA	NA	GPL571	GSM1031901_Caco27.CEL.gz
GSE42066	GSM1031902	TiO2 nanobelt	TiO2_100_24h	Homo sapiens	Caco-2/HT29-MTX	100	ug/ml	24	h	NA	NA	NA	GPL571	GSM1031902_Caco28.CEL.gz
GSE42066	GSM1031903	TiO2 nanobelt	TiO2_100_24h	Homo sapiens	Caco-2/HT29-MTX	100	ug/ml	24	h	NA	NA	NA	GPL571	GSM1031903_Caco29.CEL.gz
GSE42066	GSM1031904	TiO2 nanobelt	TiO2_100_24h	Homo sapiens	Caco-2/HT29-MTX	100	ug/ml	24	h	NA	NA	NA	GPL571	GSM1031904_Caco30.CEL.gz
