GSE,GSM,treatment,group,organism,biological_system,dose,dose_unit,time_point,time_point_unit,slide,array,dye,platform,filenames
GSE60799,GSM1488977,nanoTiO2 (NRCWE-030),NRCWE030_162ug_1d,Mus musculus,Lung,162,ug,1,d,251486836531_201302200949,1_4,Cy5,GPL7202,GSM1488977_251486836531_201302200949_S01_GE2_1100_Jul11_1_4.txt
GSE60799,GSM1488978,nanoTiO2 (NRCWE-025),NRCWE025_162ug_1d,Mus musculus,Lung,162,ug,1,d,251486836532_201302200957,1_1,Cy5,GPL7202,GSM1488978_251486836532_201302200957_S01_GE2_1100_Jul11_1_1.txt
GSE60799,GSM1488979,nanoTiO2 (NRCWE-030),NRCWE030_18ug_1d,Mus musculus,Lung,18,ug,1,d,251486836532_201302200957,1_2,Cy5,GPL7202,GSM1488979_251486836532_201302200957_S01_GE2_1100_Jul11_1_2.txt
GSE60799,GSM1488980,nanoTiO2 (NRCWE-025),NRCWE025_18ug_1d,Mus musculus,Lung,18,ug,1,d,251486836532_201302200957,1_3,Cy5,GPL7202,GSM1488980_251486836532_201302200957_S01_GE2_1100_Jul11_1_3.txt
GSE60799,GSM1488981,nanoTiO2 (NRCWE-030),NRCWE030_162ug_1d,Mus musculus,Lung,162,ug,1,d,251486836532_201302200957,1_4,Cy5,GPL7202,GSM1488981_251486836532_201302200957_S01_GE2_1100_Jul11_1_4.txt
GSE60799,GSM1488982,nanoTiO2 (NRCWE-025),NRCWE025_54ug_28d,Mus musculus,Lung,54,ug,28,d,251486836533_201302270914,1_2,Cy5,GPL7202,GSM1488982_251486836533_201302270914_S01_GE2_1100_Jul11_1_2.txt
GSE60799,GSM1488983,nanoTiO2 (NRCWE-025),NRCWE025_18ug_28d,Mus musculus,Lung,18,ug,28,d,251486836533_201302270914,1_3,Cy5,GPL7202,GSM1488983_251486836533_201302270914_S01_GE2_1100_Jul11_1_3.txt
GSE60799,GSM1488984,nanoTiO2 (NRCWE-025),NRCWE025_162ug_28d,Mus musculus,Lung,162,ug,28,d,251486836533_201302270914,1_4,Cy5,GPL7202,GSM1488984_251486836533_201302270914_S01_GE2_1100_Jul11_1_4.txt
GSE60799,GSM1488985,nanoTiO2 (NRCWE-030),NRCWE030_18ug_1d,Mus musculus,Lung,18,ug,1,d,251486836635_201302270922,1_1,Cy5,GPL7202,GSM1488985_251486836635_201302270922_S01_GE2_1100_Jul11_1_1.txt
GSE60799,GSM1488986,nanoTiO2 (NRCWE-025),NRCWE025_162ug_1d,Mus musculus,Lung,162,ug,1,d,251486836635_201302270922,1_2,Cy5,GPL7202,GSM1488986_251486836635_201302270922_S01_GE2_1100_Jul11_1_2.txt
GSE60799,GSM1488987,nanoTiO2 (NRCWE-030),NRCWE030_162ug_1d,Mus musculus,Lung,162,ug,1,d,251486836635_201302270922,1_3,Cy5,GPL7202,GSM1488987_251486836635_201302270922_S01_GE2_1100_Jul11_1_3.txt
