GSE,GSM,treatment,group,organism,biological_system,dose,dose_unit,time_point,time_point_unit,slide,array,dye,platform,filenames
GSE60797,GSM1488798,Indoor-nanoTiO2 (sanding dust),Indoor_nanoTiO2_54ug_1d,Mus musculus,Lung,54,ug,1,d,251486830605_201303121010,1_4,Cy5,GPL7202,GSM1488798_251486830605_201303121010_S01_GE2_1100_Jul11_1_4.txt
GSE60797,GSM1488799,Indoor-R (sanding dust),Indoor_R_486ug_1d,Mus musculus,Lung,486,ug,1,d,251486830843_201303190912,1_1,Cy5,GPL7202,GSM1488799_251486830843_201303190912_S01_GE2_1100_Jul11_1_1.txt
GSE60797,GSM1488800,Indoor-R (sanding dust),Indoor_R_162ug_1d,Mus musculus,Lung,162,ug,1,d,251486830843_201303190912,1_2,Cy5,GPL7202,GSM1488800_251486830843_201303190912_S01_GE2_1100_Jul11_1_2.txt
GSE60797,GSM1488801,control,control_1d,Mus musculus,Lung,0,NA,1,d,251486830843_201303190912,1_3,Cy5,GPL7202,GSM1488801_251486830843_201303190912_S01_GE2_1100_Jul11_1_3.txt
GSE60797,GSM1488802,Indoor-R (sanding dust),Indoor_R_54ug_1d,Mus musculus,Lung,54,ug,1,d,251486830843_201303190912,1_4,Cy5,GPL7202,GSM1488802_251486830843_201303190912_S01_GE2_1100_Jul11_1_4.txt
GSE60797,GSM1488803,Indoor-nanoTiO2 (sanding dust),Indoor_nanoTiO2_54ug_28d,Mus musculus,Lung,54,ug,28,d,251486830844_201303190919,1_1,Cy5,GPL7202,GSM1488803_251486830844_201303190919_S01_GE2_1100_Jul11_1_1.txt
GSE60797,GSM1488804,control,control_28d,Mus musculus,Lung,0,NA,28,d,251486830844_201303190919,1_2,Cy5,GPL7202,GSM1488804_251486830844_201303190919_S01_GE2_1100_Jul11_1_2.txt
GSE60797,GSM1488805,Indoor-nanoTiO2 (sanding dust),Indoor_nanoTiO2_486ug_28d,Mus musculus,Lung,486,ug,28,d,251486830844_201303190919,1_3,Cy5,GPL7202,GSM1488805_251486830844_201303190919_S01_GE2_1100_Jul11_1_3.txt
GSE60797,GSM1488806,Indoor-R (sanding dust),Indoor_R_162ug_28d,Mus musculus,Lung,162,ug,28,d,251486830845_201303190927,1_1,Cy5,GPL7202,GSM1488806_251486830845_201303190927_S01_GE2_1100_Jul11_1_1.txt
GSE60797,GSM1488807,control,control_28d,Mus musculus,Lung,0,NA,28,d,251486830845_201303190927,1_2,Cy5,GPL7202,GSM1488807_251486830845_201303190927_S01_GE2_1100_Jul11_1_2.txt
GSE60797,GSM1488808,Indoor-R (sanding dust),Indoor_R_54ug_28d,Mus musculus,Lung,54,ug,28,d,251486830845_201303190927,1_3,Cy5,GPL7202,GSM1488808_251486830845_201303190927_S01_GE2_1100_Jul11_1_3.txt
GSE60797,GSM1488809,Indoor-R (sanding dust),Indoor_R_486ug_28d,Mus musculus,Lung,486,ug,28,d,251486830845_201303190927,1_4,Cy5,GPL7202,GSM1488809_251486830845_201303190927_S01_GE2_1100_Jul11_1_4.txt
GSE60797,GSM1488810,Indoor-R (sanding dust),Indoor_R_162ug_1d,Mus musculus,Lung,162,ug,1,d,251486830846_201303190935,1_1,Cy5,GPL7202,GSM1488810_251486830846_201303190935_S01_GE2_1100_Jul11_1_1.txt
GSE60797,GSM1488811,Indoor-nanoTiO2 (sanding dust),Indoor_nanoTiO2_486ug_1d,Mus musculus,Lung,486,ug,1,d,251486830846_201303190935,1_2,Cy5,GPL7202,GSM1488811_251486830846_201303190935_S01_GE2_1100_Jul11_1_2.txt
GSE60797,GSM1488812,Indoor-R (sanding dust),Indoor_R_486ug_1d,Mus musculus,Lung,486,ug,1,d,251486830846_201303190935,1_3,Cy5,GPL7202,GSM1488812_251486830846_201303190935_S01_GE2_1100_Jul11_1_3.txt
GSE60797,GSM1488813,Indoor-nanoTiO2 (sanding dust),Indoor_nanoTiO2_162ug_1d,Mus musculus,Lung,162,ug,1,d,251486830846_201303190935,1_4,Cy5,GPL7202,GSM1488813_251486830846_201303190935_S01_GE2_1100_Jul11_1_4.txt
GSE60797,GSM1488814,Indoor-nanoTiO2 (sanding dust),Indoor_nanoTiO2_486ug_1d,Mus musculus,Lung,486,ug,1,d,251486830847_201303211059,1_1,Cy5,GPL7202,GSM1488814_251486830847_201303211059_S01_GE2_1100_Jul11_1_1.txt
GSE60797,GSM1488815,Indoor-R (sanding dust),Indoor_R_54ug_1d,Mus musculus,Lung,54,ug,1,d,251486830847_201303211059,1_2,Cy5,GPL7202,GSM1488815_251486830847_201303211059_S01_GE2_1100_Jul11_1_2.txt
GSE60797,GSM1488816,Indoor-R (sanding dust),Indoor_R_486ug_1d,Mus musculus,Lung,486,ug,1,d,251486830847_201303211059,1_3,Cy5,GPL7202,GSM1488816_251486830847_201303211059_S01_GE2_1100_Jul11_1_3.txt
GSE60797,GSM1488817,Indoor-nanoTiO2 (sanding dust),Indoor_nanoTiO2_54ug_1d,Mus musculus,Lung,54,ug,1,d,251486830847_201303211059,1_4,Cy5,GPL7202,GSM1488817_251486830847_201303211059_S01_GE2_1100_Jul11_1_4.txt
GSE60797,GSM1488818,Indoor-nanoTiO2 (sanding dust),Indoor_nanoTiO2_486ug_28d,Mus musculus,Lung,486,ug,28,d,251486831193_201303211107,1_1,Cy5,GPL7202,GSM1488818_251486831193_201303211107_S01_GE2_1100_Jul11_1_1.txt
GSE60797,GSM1488819,Indoor-nanoTiO2 (sanding dust),Indoor_nanoTiO2_54ug_28d,Mus musculus,Lung,54,ug,28,d,251486831193_201303211107,1_2,Cy5,GPL7202,GSM1488819_251486831193_201303211107_S01_GE2_1100_Jul11_1_2.txt
GSE60797,GSM1488820,Indoor-R (sanding dust),Indoor_R_54ug_28d,Mus musculus,Lung,54,ug,28,d,251486831193_201303211107,1_3,Cy5,GPL7202,GSM1488820_251486831193_201303211107_S01_GE2_1100_Jul11_1_3.txt
GSE60797,GSM1488821,Indoor-R (sanding dust),Indoor_R_486ug_28d,Mus musculus,Lung,486,ug,28,d,251486831193_201303211107,1_4,Cy5,GPL7202,GSM1488821_251486831193_201303211107_S01_GE2_1100_Jul11_1_4.txt
GSE60797,GSM1488822,Indoor-nanoTiO2 (sanding dust),Indoor_nanoTiO2_162ug_28d,Mus musculus,Lung,162,ug,28,d,251486831194_201303211114,1_1,Cy5,GPL7202,GSM1488822_251486831194_201303211114_S01_GE2_1100_Jul11_1_1.txt
GSE60797,GSM1488823,Indoor-nanoTiO2 (sanding dust),Indoor_nanoTiO2_54ug_28d,Mus musculus,Lung,54,ug,28,d,251486831194_201303211114,1_2,Cy5,GPL7202,GSM1488823_251486831194_201303211114_S01_GE2_1100_Jul11_1_2.txt
GSE60797,GSM1488824,Indoor-R (sanding dust),Indoor_R_54ug_28d,Mus musculus,Lung,54,ug,28,d,251486831194_201303211114,1_3,Cy5,GPL7202,GSM1488824_251486831194_201303211114_S01_GE2_1100_Jul11_1_3.txt
GSE60797,GSM1488825,Indoor-R (sanding dust),Indoor_R_162ug_28d,Mus musculus,Lung,162,ug,28,d,251486831194_201303211114,1_4,Cy5,GPL7202,GSM1488825_251486831194_201303211114_S01_GE2_1100_Jul11_1_4.txt
GSE60797,GSM1488826,Indoor-nanoTiO2 (sanding dust),Indoor_nanoTiO2_54ug_1d,Mus musculus,Lung,54,ug,1,d,251486831195_201303211122,1_1,Cy5,GPL7202,GSM1488826_251486831195_201303211122_S01_GE2_1100_Jul11_1_1.txt
GSE60797,GSM1488827,Indoor-nanoTiO2 (sanding dust),Indoor_nanoTiO2_162ug_1d,Mus musculus,Lung,162,ug,1,d,251486831195_201303211122,1_2,Cy5,GPL7202,GSM1488827_251486831195_201303211122_S01_GE2_1100_Jul11_1_2.txt
GSE60797,GSM1488828,Indoor-R (sanding dust),Indoor_R_162ug_1d,Mus musculus,Lung,162,ug,1,d,251486831195_201303211122,1_3,Cy5,GPL7202,GSM1488828_251486831195_201303211122_S01_GE2_1100_Jul11_1_3.txt
GSE60797,GSM1488829,Indoor-R (sanding dust),Indoor_R_54ug_1d,Mus musculus,Lung,54,ug,1,d,251486831195_201303211122,1_4,Cy5,GPL7202,GSM1488829_251486831195_201303211122_S01_GE2_1100_Jul11_1_4.txt
GSE60797,GSM1488830,Indoor-nanoTiO2 (sanding dust),Indoor_nanoTiO2_54ug_28d,Mus musculus,Lung,54,ug,28,d,251486831196_201303260920,1_1,Cy5,GPL7202,GSM1488830_251486831196_201303260920_S01_GE2_1100_Jul11_1_1.txt
GSE60797,GSM1488831,Indoor-nanoTiO2 (sanding dust),Indoor_nanoTiO2_486ug_28d,Mus musculus,Lung,486,ug,28,d,251486831196_201303260920,1_2,Cy5,GPL7202,GSM1488831_251486831196_201303260920_S01_GE2_1100_Jul11_1_2.txt
GSE60797,GSM1488832,Indoor-R (sanding dust),Indoor_R_486ug_28d,Mus musculus,Lung,486,ug,28,d,251486831196_201303260920,1_3,Cy5,GPL7202,GSM1488832_251486831196_201303260920_S01_GE2_1100_Jul11_1_3.txt
GSE60797,GSM1488833,Indoor-R (sanding dust),Indoor_R_486ug_28d,Mus musculus,Lung,486,ug,28,d,251486831196_201303260920,1_4,Cy5,GPL7202,GSM1488833_251486831196_201303260920_S01_GE2_1100_Jul11_1_4.txt
GSE60797,GSM1488834,control,control_1d,Mus musculus,Lung,0,NA,1,d,251486831197_201303260928,1_1,Cy5,GPL7202,GSM1488834_251486831197_201303260928_S01_GE2_1100_Jul11_1_1.txt
GSE60797,GSM1488835,Indoor-nanoTiO2 (sanding dust),Indoor_nanoTiO2_486ug_1d,Mus musculus,Lung,486,ug,1,d,251486831197_201303260928,1_2,Cy5,GPL7202,GSM1488835_251486831197_201303260928_S01_GE2_1100_Jul11_1_2.txt
GSE60797,GSM1488836,Indoor-nanoTiO2 (sanding dust),Indoor_nanoTiO2_54ug_1d,Mus musculus,Lung,54,ug,1,d,251486831197_201303260928,1_3,Cy5,GPL7202,GSM1488836_251486831197_201303260928_S01_GE2_1100_Jul11_1_3.txt
GSE60797,GSM1488837,Indoor-nanoTiO2 (sanding dust),Indoor_nanoTiO2_162ug_1d,Mus musculus,Lung,162,ug,1,d,251486831197_201303260928,1_4,Cy5,GPL7202,GSM1488837_251486831197_201303260928_S01_GE2_1100_Jul11_1_4.txt
GSE60797,GSM1488838,Indoor-R (sanding dust),Indoor_R_54ug_28d,Mus musculus,Lung,54,ug,28,d,251486831322_201303260935,1_1,Cy5,GPL7202,GSM1488838_251486831322_201303260935_S01_GE2_1100_Jul11_1_1.txt
GSE60797,GSM1488839,Indoor-R (sanding dust),Indoor_R_486ug_28d,Mus musculus,Lung,486,ug,28,d,251486831322_201303260935,1_2,Cy5,GPL7202,GSM1488839_251486831322_201303260935_S01_GE2_1100_Jul11_1_2.txt
GSE60797,GSM1488840,control,control_28d,Mus musculus,Lung,0,NA,28,d,251486831322_201303260935,1_3,Cy5,GPL7202,GSM1488840_251486831322_201303260935_S01_GE2_1100_Jul11_1_3.txt
GSE60797,GSM1488841,Indoor-R (sanding dust),Indoor_R_162ug_28d,Mus musculus,Lung,162,ug,28,d,251486831322_201303260935,1_4,Cy5,GPL7202,GSM1488841_251486831322_201303260935_S01_GE2_1100_Jul11_1_4.txt
GSE60797,GSM1488842,Indoor-R (sanding dust),Indoor_R_162ug_1d,Mus musculus,Lung,162,ug,1,d,251486831323_201303260943,1_1,Cy5,GPL7202,GSM1488842_251486831323_201303260943_S01_GE2_1100_Jul11_1_1.txt
GSE60797,GSM1488843,Indoor-nanoTiO2 (sanding dust),Indoor_nanoTiO2_162ug_28d,Mus musculus,Lung,162,ug,28,d,251486831323_201303260943,1_2,Cy5,GPL7202,GSM1488843_251486831323_201303260943_S01_GE2_1100_Jul11_1_2.txt
GSE60797,GSM1488844,Indoor-R (sanding dust),Indoor_R_54ug_1d,Mus musculus,Lung,54,ug,1,d,251486831323_201303260943,1_3,Cy5,GPL7202,GSM1488844_251486831323_201303260943_S01_GE2_1100_Jul11_1_3.txt
GSE60797,GSM1488845,Indoor-nanoTiO2 (sanding dust),Indoor_nanoTiO2_54ug_28d,Mus musculus,Lung,54,ug,28,d,251486831323_201303260943,1_4,Cy5,GPL7202,GSM1488845_251486831323_201303260943_S01_GE2_1100_Jul11_1_4.txt
GSE60797,GSM1488846,Indoor-R (sanding dust),Indoor_R_54ug_1d,Mus musculus,Lung,54,ug,1,d,251486831324_201303280638,1_1,Cy5,GPL7202,GSM1488846_251486831324_201303280638_S01_GE2_1100_Jul11_1_1.txt
GSE60797,GSM1488847,Indoor-R (sanding dust),Indoor_R_486ug_1d,Mus musculus,Lung,486,ug,1,d,251486831324_201303280638,1_2,Cy5,GPL7202,GSM1488847_251486831324_201303280638_S01_GE2_1100_Jul11_1_2.txt
GSE60797,GSM1488848,Indoor-nanoTiO2 (sanding dust),Indoor_nanoTiO2_162ug_28d,Mus musculus,Lung,162,ug,28,d,251486831324_201303280638,1_3,Cy5,GPL7202,GSM1488848_251486831324_201303280638_S01_GE2_1100_Jul11_1_3.txt
GSE60797,GSM1488849,Indoor-nanoTiO2 (sanding dust),Indoor_nanoTiO2_486ug_28d,Mus musculus,Lung,486,ug,28,d,251486831324_201303280638,1_4,Cy5,GPL7202,GSM1488849_251486831324_201303280638_S01_GE2_1100_Jul11_1_4.txt
