GSE,GSM,treatment,group,organism,biological_system,dose,dose_unit,time_point,time_point_unit,slide,array,dye,platform,filenames
GSE55286,GSM1333435,control,control_28d,Mus musculus,Lung,0,NA,28,d,252800512643_201205090847,1_3,Cy5,GPL10787,GSM1333435_252800512643_201205090847_S01_GE2_1010_Sep10_1_3.txt
GSE55286,GSM1333436,MWCNT (NRCWE-26),MWCNT_NRCWE26_18ug_28d,Mus musculus,Lung,18,ug,28,d,252800512643_201205090847,1_4,Cy5,GPL10787,GSM1333436_252800512643_201205090847_S01_GE2_1010_Sep10_1_4.txt
GSE55286,GSM1333437,MWCNT (NM-401),MWCNT_NM401_54ug_28d,Mus musculus,Lung,54,ug,28,d,252800512643_201205090847,2_1,Cy5,GPL10787,GSM1333437_252800512643_201205090847_S01_GE2_1010_Sep10_2_1.txt
GSE55286,GSM1333438,MWCNT (NM-401),MWCNT_NM401_164ug_28d,Mus musculus,Lung,164,ug,28,d,252800512643_201205090847,2_2,Cy5,GPL10787,GSM1333438_252800512643_201205090847_S01_GE2_1010_Sep10_2_2.txt
GSE55286,GSM1333439,control,control_28d,Mus musculus,Lung,0,NA,28,d,252800512643_201205090847,2_3,Cy5,GPL10787,GSM1333439_252800512643_201205090847_S01_GE2_1010_Sep10_2_3.txt
GSE55286,GSM1333440,MWCNT (NM-401),MWCNT_NM401_18ug_28d,Mus musculus,Lung,18,ug,28,d,252800512643_201205090847,2_4,Cy5,GPL10787,GSM1333440_252800512643_201205090847_S01_GE2_1010_Sep10_2_4.txt
GSE55286,GSM1333441,MWCNT (NRCWE-26),MWCNT_NRCWE26_18ug_1d,Mus musculus,Lung,18,ug,1,d,252800512644_201205110859,1_1,Cy5,GPL10787,GSM1333441_252800512644_201205110859_S01_GE2_1010_Sep10_1_1.txt
GSE55286,GSM1333442,MWCNT (NRCWE-26),MWCNT_NRCWE26_54ug_1d,Mus musculus,Lung,54,ug,1,d,252800512644_201205110859,1_2,Cy5,GPL10787,GSM1333442_252800512644_201205110859_S01_GE2_1010_Sep10_1_2.txt
GSE55286,GSM1333443,MWCNT (NRCWE-26),MWCNT_NRCWE26_164ug_1d,Mus musculus,Lung,164,ug,1,d,252800512644_201205110859,1_3,Cy5,GPL10787,GSM1333443_252800512644_201205110859_S01_GE2_1010_Sep10_1_3.txt
GSE55286,GSM1333444,control,control_1d,Mus musculus,Lung,0,NA,1,d,252800512644_201205110859,1_4,Cy5,GPL10787,GSM1333444_252800512644_201205110859_S01_GE2_1010_Sep10_1_4.txt
GSE55286,GSM1333445,MWCNT (NM-401),MWCNT_NM401_18ug_1d,Mus musculus,Lung,18,ug,1,d,252800512644_201205110859,2_1,Cy5,GPL10787,GSM1333445_252800512644_201205110859_S01_GE2_1010_Sep10_2_1.txt
GSE55286,GSM1333446,MWCNT (NM-401),MWCNT_NM401_54ug_1d,Mus musculus,Lung,54,ug,1,d,252800512644_201205110859,2_2,Cy5,GPL10787,GSM1333446_252800512644_201205110859_S01_GE2_1010_Sep10_2_2.txt
GSE55286,GSM1333447,MWCNT (NM-401),MWCNT_NM401_164ug_1d,Mus musculus,Lung,164,ug,1,d,252800512644_201205110859,2_3,Cy5,GPL10787,GSM1333447_252800512644_201205110859_S01_GE2_1010_Sep10_2_3.txt
GSE55286,GSM1333448,control,control_1d,Mus musculus,Lung,0,NA,1,d,252800512644_201205110859,2_4,Cy5,GPL10787,GSM1333448_252800512644_201205110859_S01_GE2_1010_Sep10_2_4.txt
GSE55286,GSM1333449,control,control_3d,Mus musculus,Lung,0,NA,3,d,252800512645_201205110912,1_1,Cy5,GPL10787,GSM1333449_252800512645_201205110912_S01_GE2_1010_Sep10_1_1.txt
GSE55286,GSM1333450,MWCNT (NRCWE-26),MWCNT_NRCWE26_18ug_3d,Mus musculus,Lung,18,ug,3,d,252800512645_201205110912,1_2,Cy5,GPL10787,GSM1333450_252800512645_201205110912_S01_GE2_1010_Sep10_1_2.txt
GSE55286,GSM1333451,MWCNT (NRCWE-26),MWCNT_NRCWE26_54ug_3d,Mus musculus,Lung,54,ug,3,d,252800512645_201205110912,1_3,Cy5,GPL10787,GSM1333451_252800512645_201205110912_S01_GE2_1010_Sep10_1_3.txt
GSE55286,GSM1333452,MWCNT (NRCWE-26),MWCNT_NRCWE26_164ug_3d,Mus musculus,Lung,164,ug,3,d,252800512645_201205110912,1_4,Cy5,GPL10787,GSM1333452_252800512645_201205110912_S01_GE2_1010_Sep10_1_4.txt
GSE55286,GSM1333453,control,control_3d,Mus musculus,Lung,0,NA,3,d,252800512645_201205110912,2_1,Cy5,GPL10787,GSM1333453_252800512645_201205110912_S01_GE2_1010_Sep10_2_1.txt
GSE55286,GSM1333454,MWCNT (NM-401),MWCNT_NM401_18ug_3d,Mus musculus,Lung,18,ug,3,d,252800512645_201205110912,2_2,Cy5,GPL10787,GSM1333454_252800512645_201205110912_S01_GE2_1010_Sep10_2_2.txt
GSE55286,GSM1333455,MWCNT (NM-401),MWCNT_NM401_54ug_3d,Mus musculus,Lung,54,ug,3,d,252800512645_201205110912,2_3,Cy5,GPL10787,GSM1333455_252800512645_201205110912_S01_GE2_1010_Sep10_2_3.txt
GSE55286,GSM1333456,MWCNT (NM-401),MWCNT_NM401_164ug_3d,Mus musculus,Lung,164,ug,3,d,252800512645_201205110912,2_4,Cy5,GPL10787,GSM1333456_252800512645_201205110912_S01_GE2_1010_Sep10_2_4.txt
GSE55286,GSM1333457,MWCNT (NRCWE-26),MWCNT_NRCWE26_164ug_28d,Mus musculus,Lung,164,ug,28,d,252800511398_201206050849,1_1,Cy5,GPL10787,GSM1333457_252800511398_201206050849_S01_GE2_1010_Sep10_1_1.txt
GSE55286,GSM1333458,control,control_28d,Mus musculus,Lung,0,NA,28,d,252800511398_201206050849,1_2,Cy5,GPL10787,GSM1333458_252800511398_201206050849_S01_GE2_1010_Sep10_1_2.txt
GSE55286,GSM1333459,MWCNT (NRCWE-26),MWCNT_NRCWE26_18ug_28d,Mus musculus,Lung,18,ug,28,d,252800511398_201206050849,1_3,Cy5,GPL10787,GSM1333459_252800511398_201206050849_S01_GE2_1010_Sep10_1_3.txt
GSE55286,GSM1333460,MWCNT (NRCWE-26),MWCNT_NRCWE26_54ug_28d,Mus musculus,Lung,54,ug,28,d,252800511398_201206050849,1_4,Cy5,GPL10787,GSM1333460_252800511398_201206050849_S01_GE2_1010_Sep10_1_4.txt
GSE55286,GSM1333461,MWCNT (NM-401),MWCNT_NM401_164ug_28d,Mus musculus,Lung,164,ug,28,d,252800511398_201206050849,2_1,Cy5,GPL10787,GSM1333461_252800511398_201206050849_S01_GE2_1010_Sep10_2_1.txt
GSE55286,GSM1333462,control,control_28d,Mus musculus,Lung,0,NA,28,d,252800511398_201206050849,2_2,Cy5,GPL10787,GSM1333462_252800511398_201206050849_S01_GE2_1010_Sep10_2_2.txt
GSE55286,GSM1333463,MWCNT (NM-401),MWCNT_NM401_18ug_28d,Mus musculus,Lung,18,ug,28,d,252800511398_201206050849,2_3,Cy5,GPL10787,GSM1333463_252800511398_201206050849_S01_GE2_1010_Sep10_2_3.txt
GSE55286,GSM1333464,MWCNT (NM-401),MWCNT_NM401_54ug_28d,Mus musculus,Lung,54,ug,28,d,252800511398_201206050849,2_4,Cy5,GPL10787,GSM1333464_252800511398_201206050849_S01_GE2_1010_Sep10_2_4.txt
GSE55286,GSM1333465,MWCNT (NRCWE-26),MWCNT_NRCWE26_54ug_1d,Mus musculus,Lung,54,ug,1,d,US22502706_252800512776,1_1,Cy5,GPL10787,GSM1333465_US22502706_252800512776_S01_GE2_1010_Sep10_1_1.txt
GSE55286,GSM1333466,MWCNT (NRCWE-26),MWCNT_NRCWE26_164ug_1d,Mus musculus,Lung,164,ug,1,d,US22502706_252800512776,1_2,Cy5,GPL10787,GSM1333466_US22502706_252800512776_S01_GE2_1010_Sep10_1_2.txt
GSE55286,GSM1333467,control,control_1d,Mus musculus,Lung,0,NA,1,d,US22502706_252800512776,1_3,Cy5,GPL10787,GSM1333467_US22502706_252800512776_S01_GE2_1010_Sep10_1_3.txt
GSE55286,GSM1333468,MWCNT (NRCWE-26),MWCNT_NRCWE26_18ug_1d,Mus musculus,Lung,18,ug,1,d,US22502706_252800512776,1_4,Cy5,GPL10787,GSM1333468_US22502706_252800512776_S01_GE2_1010_Sep10_1_4.txt
GSE55286,GSM1333469,MWCNT (NM-401),MWCNT_NM401_54ug_1d,Mus musculus,Lung,54,ug,1,d,US22502706_252800512776,2_1,Cy5,GPL10787,GSM1333469_US22502706_252800512776_S01_GE2_1010_Sep10_2_1.txt
GSE55286,GSM1333470,MWCNT (NM-401),MWCNT_NM401_164ug_1d,Mus musculus,Lung,164,ug,1,d,US22502706_252800512776,2_2,Cy5,GPL10787,GSM1333470_US22502706_252800512776_S01_GE2_1010_Sep10_2_2.txt
GSE55286,GSM1333471,control,control_1d,Mus musculus,Lung,0,NA,1,d,US22502706_252800512776,2_3,Cy5,GPL10787,GSM1333471_US22502706_252800512776_S01_GE2_1010_Sep10_2_3.txt
GSE55286,GSM1333472,MWCNT (NM-401),MWCNT_NM401_18ug_1d,Mus musculus,Lung,18,ug,1,d,US22502706_252800512776,2_4,Cy5,GPL10787,GSM1333472_US22502706_252800512776_S01_GE2_1010_Sep10_2_4.txt
GSE55286,GSM1333473,MWCNT (NRCWE-26),MWCNT_NRCWE26_18ug_3d,Mus musculus,Lung,18,ug,3,d,252800512649_201205170912,1_1,Cy5,GPL10787,GSM1333473_252800512649_201205170912_S01_GE2_1010_Sep10_1_1.txt
GSE55286,GSM1333474,MWCNT (NRCWE-26),MWCNT_NRCWE26_54ug_3d,Mus musculus,Lung,54,ug,3,d,252800512649_201205170912,1_2,Cy5,GPL10787,GSM1333474_252800512649_201205170912_S01_GE2_1010_Sep10_1_2.txt
GSE55286,GSM1333475,MWCNT (NRCWE-26),MWCNT_NRCWE26_164ug_3d,Mus musculus,Lung,164,ug,3,d,252800512649_201205170912,1_3,Cy5,GPL10787,GSM1333475_252800512649_201205170912_S01_GE2_1010_Sep10_1_3.txt
GSE55286,GSM1333476,control,control_3d,Mus musculus,Lung,0,NA,3,d,252800512649_201205170912,1_4,Cy5,GPL10787,GSM1333476_252800512649_201205170912_S01_GE2_1010_Sep10_1_4.txt
GSE55286,GSM1333477,MWCNT (NM-401),MWCNT_NM401_18ug_3d,Mus musculus,Lung,18,ug,3,d,252800512649_201205170912,2_1,Cy5,GPL10787,GSM1333477_252800512649_201205170912_S01_GE2_1010_Sep10_2_1.txt
GSE55286,GSM1333478,MWCNT (NM-401),MWCNT_NM401_164ug_3d,Mus musculus,Lung,164,ug,3,d,252800512649_201205170912,2_3,Cy5,GPL10787,GSM1333478_252800512649_201205170912_S01_GE2_1010_Sep10_2_3.txt
GSE55286,GSM1333479,control,control_3d,Mus musculus,Lung,0,NA,3,d,252800512649_201205170912,2_4,Cy5,GPL10787,GSM1333479_252800512649_201205170912_S01_GE2_1010_Sep10_2_4.txt
GSE55286,GSM1333480,control,control_28d,Mus musculus,Lung,0,NA,28,d,252800512650_201205170925,1_1,Cy5,GPL10787,GSM1333480_252800512650_201205170925_S01_GE2_1010_Sep10_1_1.txt
GSE55286,GSM1333481,MWCNT (NRCWE-26),MWCNT_NRCWE26_18ug_28d,Mus musculus,Lung,18,ug,28,d,252800512650_201205170925,1_2,Cy5,GPL10787,GSM1333481_252800512650_201205170925_S01_GE2_1010_Sep10_1_2.txt
GSE55286,GSM1333482,MWCNT (NRCWE-26),MWCNT_NRCWE26_54ug_28d,Mus musculus,Lung,54,ug,28,d,252800512650_201205170925,1_3,Cy5,GPL10787,GSM1333482_252800512650_201205170925_S01_GE2_1010_Sep10_1_3.txt
GSE55286,GSM1333483,MWCNT (NRCWE-26),MWCNT_NRCWE26_164ug_28d,Mus musculus,Lung,164,ug,28,d,252800512650_201205170925,1_4,Cy5,GPL10787,GSM1333483_252800512650_201205170925_S01_GE2_1010_Sep10_1_4.txt
GSE55286,GSM1333484,control,control_28d,Mus musculus,Lung,0,NA,28,d,252800512650_201205170925,2_1,Cy5,GPL10787,GSM1333484_252800512650_201205170925_S01_GE2_1010_Sep10_2_1.txt
GSE55286,GSM1333485,MWCNT (NM-401),MWCNT_NM401_18ug_28d,Mus musculus,Lung,18,ug,28,d,252800512650_201205170925,2_2,Cy5,GPL10787,GSM1333485_252800512650_201205170925_S01_GE2_1010_Sep10_2_2.txt
GSE55286,GSM1333486,MWCNT (NM-401),MWCNT_NM401_54ug_28d,Mus musculus,Lung,54,ug,28,d,252800512650_201205170925,2_3,Cy5,GPL10787,GSM1333486_252800512650_201205170925_S01_GE2_1010_Sep10_2_3.txt
GSE55286,GSM1333487,MWCNT (NM-401),MWCNT_NM401_164ug_28d,Mus musculus,Lung,164,ug,28,d,252800512650_201205170925,2_4,Cy5,GPL10787,GSM1333487_252800512650_201205170925_S01_GE2_1010_Sep10_2_4.txt
GSE55286,GSM1333488,MWCNT (NRCWE-26),MWCNT_NRCWE26_164ug_1d,Mus musculus,Lung,164,ug,1,d,252800512651_201205190840,1_1,Cy5,GPL10787,GSM1333488_252800512651_201205190840_S01_GE2_1010_Sep10_1_1.txt
GSE55286,GSM1333489,control,control_1d,Mus musculus,Lung,0,NA,1,d,252800512651_201205190840,1_2,Cy5,GPL10787,GSM1333489_252800512651_201205190840_S01_GE2_1010_Sep10_1_2.txt
GSE55286,GSM1333490,MWCNT (NRCWE-26),MWCNT_NRCWE26_18ug_1d,Mus musculus,Lung,18,ug,1,d,252800512651_201205190840,1_3,Cy5,GPL10787,GSM1333490_252800512651_201205190840_S01_GE2_1010_Sep10_1_3.txt
GSE55286,GSM1333491,MWCNT (NRCWE-26),MWCNT_NRCWE26_54ug_1d,Mus musculus,Lung,54,ug,1,d,252800512651_201205190840,1_4,Cy5,GPL10787,GSM1333491_252800512651_201205190840_S01_GE2_1010_Sep10_1_4.txt
GSE55286,GSM1333492,control,control_1d,Mus musculus,Lung,0,NA,1,d,252800512651_201205190840,2_2,Cy5,GPL10787,GSM1333492_252800512651_201205190840_S01_GE2_1010_Sep10_2_2.txt
GSE55286,GSM1333493,MWCNT (NM-401),MWCNT_NM401_18ug_1d,Mus musculus,Lung,18,ug,1,d,252800512651_201205190840,2_3,Cy5,GPL10787,GSM1333493_252800512651_201205190840_S01_GE2_1010_Sep10_2_3.txt
GSE55286,GSM1333494,MWCNT (NM-401),MWCNT_NM401_54ug_1d,Mus musculus,Lung,54,ug,1,d,252800512651_201205190840,2_4,Cy5,GPL10787,GSM1333494_252800512651_201205190840_S01_GE2_1010_Sep10_2_4.txt
GSE55286,GSM1333495,MWCNT (NRCWE-26),MWCNT_NRCWE26_54ug_3d,Mus musculus,Lung,54,ug,3,d,252800512691_201205190853,1_1,Cy5,GPL10787,GSM1333495_252800512691_201205190853_S01_GE2_1010_Sep10_1_1.txt
GSE55286,GSM1333496,MWCNT (NRCWE-26),MWCNT_NRCWE26_164ug_3d,Mus musculus,Lung,164,ug,3,d,252800512691_201205190853,1_2,Cy5,GPL10787,GSM1333496_252800512691_201205190853_S01_GE2_1010_Sep10_1_2.txt
GSE55286,GSM1333497,control,control_3d,Mus musculus,Lung,0,NA,3,d,252800512691_201205190853,1_3,Cy5,GPL10787,GSM1333497_252800512691_201205190853_S01_GE2_1010_Sep10_1_3.txt
GSE55286,GSM1333498,MWCNT (NRCWE-26),MWCNT_NRCWE26_18ug_3d,Mus musculus,Lung,18,ug,3,d,252800512691_201205190853,1_4,Cy5,GPL10787,GSM1333498_252800512691_201205190853_S01_GE2_1010_Sep10_1_4.txt
GSE55286,GSM1333499,MWCNT (NM-401),MWCNT_NM401_54ug_3d,Mus musculus,Lung,54,ug,3,d,252800512691_201205190853,2_1,Cy5,GPL10787,GSM1333499_252800512691_201205190853_S01_GE2_1010_Sep10_2_1.txt
GSE55286,GSM1333500,MWCNT (NM-401),MWCNT_NM401_164ug_3d,Mus musculus,Lung,164,ug,3,d,252800512691_201205190853,2_2,Cy5,GPL10787,GSM1333500_252800512691_201205190853_S01_GE2_1010_Sep10_2_2.txt
GSE55286,GSM1333501,control,control_3d,Mus musculus,Lung,0,NA,3,d,252800512691_201205190853,2_3,Cy5,GPL10787,GSM1333501_252800512691_201205190853_S01_GE2_1010_Sep10_2_3.txt
GSE55286,GSM1333502,MWCNT (NM-401),MWCNT_NM401_18ug_3d,Mus musculus,Lung,18,ug,3,d,252800512691_201205190853,2_4,Cy5,GPL10787,GSM1333502_252800512691_201205190853_S01_GE2_1010_Sep10_2_4.txt
GSE55286,GSM1333503,MWCNT (NRCWE-26),MWCNT_NRCWE26_18ug_28d,Mus musculus,Lung,18,ug,28,d,252800512692_201205220906,1_1,Cy5,GPL10787,GSM1333503_252800512692_201205220906_S01_GE2_1010_Sep10_1_1.txt
GSE55286,GSM1333504,MWCNT (NRCWE-26),MWCNT_NRCWE26_54ug_28d,Mus musculus,Lung,54,ug,28,d,252800512692_201205220906,1_2,Cy5,GPL10787,GSM1333504_252800512692_201205220906_S01_GE2_1010_Sep10_1_2.txt
GSE55286,GSM1333505,MWCNT (NRCWE-26),MWCNT_NRCWE26_164ug_28d,Mus musculus,Lung,164,ug,28,d,252800512692_201205220906,1_3,Cy5,GPL10787,GSM1333505_252800512692_201205220906_S01_GE2_1010_Sep10_1_3.txt
GSE55286,GSM1333506,control,control_28d,Mus musculus,Lung,0,NA,28,d,252800512692_201205220906,1_4,Cy5,GPL10787,GSM1333506_252800512692_201205220906_S01_GE2_1010_Sep10_1_4.txt
GSE55286,GSM1333507,MWCNT (NM-401),MWCNT_NM401_18ug_28d,Mus musculus,Lung,18,ug,28,d,252800512692_201205220906,2_1,Cy5,GPL10787,GSM1333507_252800512692_201205220906_S01_GE2_1010_Sep10_2_1.txt
GSE55286,GSM1333508,MWCNT (NM-401),MWCNT_NM401_54ug_28d,Mus musculus,Lung,54,ug,28,d,252800512692_201205220906,2_2,Cy5,GPL10787,GSM1333508_252800512692_201205220906_S01_GE2_1010_Sep10_2_2.txt
GSE55286,GSM1333509,MWCNT (NM-401),MWCNT_NM401_164ug_28d,Mus musculus,Lung,164,ug,28,d,252800512692_201205220906,2_3,Cy5,GPL10787,GSM1333509_252800512692_201205220906_S01_GE2_1010_Sep10_2_3.txt
GSE55286,GSM1333510,control,control_28d,Mus musculus,Lung,0,NA,28,d,252800512692_201205220906,2_4,Cy5,GPL10787,GSM1333510_252800512692_201205220906_S01_GE2_1010_Sep10_2_4.txt
GSE55286,GSM1333511,control,control_1d,Mus musculus,Lung,0,NA,1,d,252800512777_201206140841,1_1,Cy5,GPL10787,GSM1333511_252800512777_201206140841_S01_GE2_1010_Sep10_1_1.txt
GSE55286,GSM1333512,MWCNT (NRCWE-26),MWCNT_NRCWE26_18ug_1d,Mus musculus,Lung,18,ug,1,d,252800512777_201206140841,1_2,Cy5,GPL10787,GSM1333512_252800512777_201206140841_S01_GE2_1010_Sep10_1_2.txt
GSE55286,GSM1333513,MWCNT (NRCWE-26),MWCNT_NRCWE26_54ug_1d,Mus musculus,Lung,54,ug,1,d,252800512777_201206140841,1_3,Cy5,GPL10787,GSM1333513_252800512777_201206140841_S01_GE2_1010_Sep10_1_3.txt
GSE55286,GSM1333514,MWCNT (NRCWE-26),MWCNT_NRCWE26_164ug_1d,Mus musculus,Lung,164,ug,1,d,252800512777_201206140841,1_4,Cy5,GPL10787,GSM1333514_252800512777_201206140841_S01_GE2_1010_Sep10_1_4.txt
GSE55286,GSM1333515,control,control_1d,Mus musculus,Lung,0,NA,1,d,252800512777_201206140841,2_1,Cy5,GPL10787,GSM1333515_252800512777_201206140841_S01_GE2_1010_Sep10_2_1.txt
GSE55286,GSM1333516,MWCNT (NM-401),MWCNT_NM401_18ug_1d,Mus musculus,Lung,18,ug,1,d,252800512777_201206140841,2_2,Cy5,GPL10787,GSM1333516_252800512777_201206140841_S01_GE2_1010_Sep10_2_2.txt
GSE55286,GSM1333517,MWCNT (NM-401),MWCNT_NM401_54ug_1d,Mus musculus,Lung,54,ug,1,d,252800512777_201206140841,2_3,Cy5,GPL10787,GSM1333517_252800512777_201206140841_S01_GE2_1010_Sep10_2_3.txt
GSE55286,GSM1333518,MWCNT (NM-401),MWCNT_NM401_164ug_1d,Mus musculus,Lung,164,ug,1,d,252800512777_201206140841,2_4,Cy5,GPL10787,GSM1333518_252800512777_201206140841_S01_GE2_1010_Sep10_2_4.txt
GSE55286,GSM1333519,MWCNT (NRCWE-26),MWCNT_NRCWE26_164ug_3d,Mus musculus,Lung,164,ug,3,d,252800511390_201205240854,1_1,Cy5,GPL10787,GSM1333519_252800511390_201205240854_S01_GE2_1010_Sep10_1_1.txt
GSE55286,GSM1333520,MWCNT (NM-401),MWCNT_NM401_18ug_3d,Mus musculus,Lung,18,ug,3,d,252800511390_201205240854,1_2,Cy5,GPL10787,GSM1333520_252800511390_201205240854_S01_GE2_1010_Sep10_1_2.txt
GSE55286,GSM1333521,MWCNT (NRCWE-26),MWCNT_NRCWE26_18ug_3d,Mus musculus,Lung,18,ug,3,d,252800511390_201205240854,1_3,Cy5,GPL10787,GSM1333521_252800511390_201205240854_S01_GE2_1010_Sep10_1_3.txt
GSE55286,GSM1333522,MWCNT (NRCWE-26),MWCNT_NRCWE26_54ug_3d,Mus musculus,Lung,54,ug,3,d,252800511390_201205240854,1_4,Cy5,GPL10787,GSM1333522_252800511390_201205240854_S01_GE2_1010_Sep10_1_4.txt
GSE55286,GSM1333523,MWCNT (NM-401),MWCNT_NM401_164ug_3d,Mus musculus,Lung,164,ug,3,d,252800511390_201205240854,2_1,Cy5,GPL10787,GSM1333523_252800511390_201205240854_S01_GE2_1010_Sep10_2_1.txt
GSE55286,GSM1333524,control,control_3d,Mus musculus,Lung,0,NA,3,d,252800511390_201205240854,2_2,Cy5,GPL10787,GSM1333524_252800511390_201205240854_S01_GE2_1010_Sep10_2_2.txt
GSE55286,GSM1333525,MWCNT (NM-401),MWCNT_NM401_18ug_3d,Mus musculus,Lung,18,ug,3,d,252800511390_201205240854,2_3,Cy5,GPL10787,GSM1333525_252800511390_201205240854_S01_GE2_1010_Sep10_2_3.txt
GSE55286,GSM1333526,MWCNT (NM-401),MWCNT_NM401_54ug_3d,Mus musculus,Lung,54,ug,3,d,252800511390_201205240854,2_4,Cy5,GPL10787,GSM1333526_252800511390_201205240854_S01_GE2_1010_Sep10_2_4.txt
GSE55286,GSM1333527,MWCNT (NRCWE-26),MWCNT_NRCWE26_54ug_28d,Mus musculus,Lung,54,ug,28,d,252800511391_201205240907,1_1,Cy5,GPL10787,GSM1333527_252800511391_201205240907_S01_GE2_1010_Sep10_1_1.txt
GSE55286,GSM1333528,MWCNT (NRCWE-26),MWCNT_NRCWE26_164ug_28d,Mus musculus,Lung,164,ug,28,d,252800511391_201205240907,1_2,Cy5,GPL10787,GSM1333528_252800511391_201205240907_S01_GE2_1010_Sep10_1_2.txt
GSE55286,GSM1333529,control,control_28d,Mus musculus,Lung,0,NA,28,d,252800511391_201205240907,1_3,Cy5,GPL10787,GSM1333529_252800511391_201205240907_S01_GE2_1010_Sep10_1_3.txt
GSE55286,GSM1333530,MWCNT (NRCWE-26),MWCNT_NRCWE26_18ug_28d,Mus musculus,Lung,18,ug,28,d,252800511391_201205240907,1_4,Cy5,GPL10787,GSM1333530_252800511391_201205240907_S01_GE2_1010_Sep10_1_4.txt
