GSE,GSM,treatment,group,organism,biological_system,dose,dose_unit,time_point,time_point_unit,slide,array,dye,platform,filenames
GSE60800,GSM1489044,control,control_1d,Mus musculus,Lung,0,NA,1,d,251486837708_201304241204,1_1,Cy5,GPL7202,GSM1489044_251486837708_201304241204_S01_GE2_1100_Jul11_1_1.txt
GSE60800,GSM1489045,nanoTiO2 (NRCWE-032),NRCWE032_18ug_1d,Mus musculus,Lung,18,ug,1,d,251486837708_201304241204,1_2,Cy5,GPL7202,GSM1489045_251486837708_201304241204_S01_GE2_1100_Jul11_1_2.txt
GSE60800,GSM1489046,nanoTiO2 (NRCWE-032),NRCWE032_162ug_1d,Mus musculus,Lung,162,ug,1,d,251486837708_201304241204,1_3,Cy5,GPL7202,GSM1489046_251486837708_201304241204_S01_GE2_1100_Jul11_1_3.txt
GSE60800,GSM1489047,nanoTiO2 (NRCWE-032),NRCWE032_54ug_1d,Mus musculus,Lung,54,ug,1,d,251486837708_201304241204,1_4,Cy5,GPL7202,GSM1489047_251486837708_201304241204_S01_GE2_1100_Jul11_1_4.txt
GSE60800,GSM1489048,nanoTiO2 (NRCWE-033),NRCWE033_18ug_28d,Mus musculus,Lung,18,ug,28,d,251486838027_201304251128,1_1,Cy5,GPL7202,GSM1489048_251486838027_201304251128_S01_GE2_1100_Jul11_1_1.txt
GSE60800,GSM1489049,nanoTiO2 (NRCWE-033),NRCWE033_54ug_28d,Mus musculus,Lung,54,ug,28,d,251486838027_201304251128,1_2,Cy5,GPL7202,GSM1489049_251486838027_201304251128_S01_GE2_1100_Jul11_1_2.txt
GSE60800,GSM1489050,nanoTiO2 (NRCWE-033),NRCWE033_162ug_28d,Mus musculus,Lung,162,ug,28,d,251486838027_201304251128,1_3,Cy5,GPL7202,GSM1489050_251486838027_201304251128_S01_GE2_1100_Jul11_1_3.txt
GSE60800,GSM1489051,control,control_28d,Mus musculus,Lung,0,NA,28,d,251486838027_201304251128,1_4,Cy5,GPL7202,GSM1489051_251486838027_201304251128_S01_GE2_1100_Jul11_1_4.txt
GSE60800,GSM1489052,nanoTiO2 (NRCWE-032),NRCWE032_162ug_28d,Mus musculus,Lung,162,ug,28,d,251486838028_201304251136,1_1,Cy5,GPL7202,GSM1489052_251486838028_201304251136_S01_GE2_1100_Jul11_1_1.txt
GSE60800,GSM1489053,nanoTiO2 (NRCWE-033),NRCWE033_162ug_28d,Mus musculus,Lung,162,ug,28,d,251486838028_201304251136,1_2,Cy5,GPL7202,GSM1489053_251486838028_201304251136_S01_GE2_1100_Jul11_1_2.txt
GSE60800,GSM1489054,nanoTiO2 (NRCWE-032),NRCWE032_162ug_1d,Mus musculus,Lung,162,ug,1,d,251486838028_201304251136,1_3,Cy5,GPL7202,GSM1489054_251486838028_201304251136_S01_GE2_1100_Jul11_1_3.txt
GSE60800,GSM1489055,nanoTiO2 (NRCWE-033),NRCWE033_162ug_1d,Mus musculus,Lung,162,ug,1,d,251486838028_201304251136,1_4,Cy5,GPL7202,GSM1489055_251486838028_201304251136_S01_GE2_1100_Jul11_1_4.txt
GSE60800,GSM1489056,nanoTiO2 (NRCWE-033),NRCWE033_54ug_1d,Mus musculus,Lung,54,ug,1,d,251486838029_201304251144,1_2,Cy5,GPL7202,GSM1489056_251486838029_201304251144_S01_GE2_1100_Jul11_1_2.txt
GSE60800,GSM1489057,nanoTiO2 (NRCWE-032),NRCWE032_54ug_1d,Mus musculus,Lung,54,ug,1,d,251486838029_201304251144,1_3,Cy5,GPL7202,GSM1489057_251486838029_201304251144_S01_GE2_1100_Jul11_1_3.txt
GSE60800,GSM1489058,nanoTiO2 (NRCWE-032),NRCWE032_54ug_28d,Mus musculus,Lung,54,ug,28,d,251486838029_201304251144,1_4,Cy5,GPL7202,GSM1489058_251486838029_201304251144_S01_GE2_1100_Jul11_1_4.txt
GSE60800,GSM1489059,nanoTiO2 (NRCWE-033),NRCWE033_18ug_28d,Mus musculus,Lung,18,ug,28,d,251486838030_201304251152,1_1,Cy5,GPL7202,GSM1489059_251486838030_201304251152_S01_GE2_1100_Jul11_1_1.txt
GSE60800,GSM1489060,nanoTiO2 (NRCWE-032),NRCWE032_18ug_1d,Mus musculus,Lung,18,ug,1,d,251486838030_201304251152,1_2,Cy5,GPL7202,GSM1489060_251486838030_201304251152_S01_GE2_1100_Jul11_1_2.txt
GSE60800,GSM1489061,nanoTiO2 (NRCWE-032),NRCWE032_54ug_28d,Mus musculus,Lung,54,ug,28,d,251486838030_201304251152,1_3,Cy5,GPL7202,GSM1489061_251486838030_201304251152_S01_GE2_1100_Jul11_1_3.txt
GSE60800,GSM1489062,nanoTiO2 (NRCWE-033),NRCWE033_54ug_1d,Mus musculus,Lung,54,ug,1,d,251486838030_201304251152,1_4,Cy5,GPL7202,GSM1489062_251486838030_201304251152_S01_GE2_1100_Jul11_1_4.txt
GSE60800,GSM1489063,nanoTiO2 (NRCWE-032),NRCWE032_162ug_1d,Mus musculus,Lung,162,ug,1,d,251486838031_201304261124,1_1,Cy5,GPL7202,GSM1489063_251486838031_201304261124_S01_GE2_1100_Jul11_1_1.txt
GSE60800,GSM1489064,nanoTiO2 (NRCWE-032),NRCWE032_162ug_28d,Mus musculus,Lung,162,ug,28,d,251486838031_201304261124,1_2,Cy5,GPL7202,GSM1489064_251486838031_201304261124_S01_GE2_1100_Jul11_1_2.txt
GSE60800,GSM1489065,nanoTiO2 (NRCWE-033),NRCWE033_162ug_28d,Mus musculus,Lung,162,ug,28,d,251486838031_201304261124,1_3,Cy5,GPL7202,GSM1489065_251486838031_201304261124_S01_GE2_1100_Jul11_1_3.txt
GSE60800,GSM1489066,nanoTiO2 (NRCWE-033),NRCWE033_162ug_1d,Mus musculus,Lung,162,ug,1,d,251486838031_201304261124,1_4,Cy5,GPL7202,GSM1489066_251486838031_201304261124_S01_GE2_1100_Jul11_1_4.txt
GSE60800,GSM1489067,nanoTiO2 (NRCWE-032),NRCWE032_54ug_1d,Mus musculus,Lung,54,ug,1,d,251486838777_201304261131,1_1,Cy5,GPL7202,GSM1489067_251486838777_201304261131_S01_GE2_1100_Jul11_1_1.txt
GSE60800,GSM1489068,nanoTiO2 (NRCWE-032),NRCWE032_18ug_1d,Mus musculus,Lung,18,ug,1,d,251486838777_201304261131,1_2,Cy5,GPL7202,GSM1489068_251486838777_201304261131_S01_GE2_1100_Jul11_1_2.txt
GSE60800,GSM1489069,nanoTiO2 (NRCWE-033),NRCWE033_18ug_1d,Mus musculus,Lung,18,ug,1,d,251486838777_201304261131,1_3,Cy5,GPL7202,GSM1489069_251486838777_201304261131_S01_GE2_1100_Jul11_1_3.txt
GSE60800,GSM1489070,nanoTiO2 (NRCWE-033),NRCWE033_54ug_28d,Mus musculus,Lung,54,ug,28,d,251486838777_201304261131,1_4,Cy5,GPL7202,GSM1489070_251486838777_201304261131_S01_GE2_1100_Jul11_1_4.txt
GSE60800,GSM1489071,nanoTiO2 (NRCWE-033),NRCWE033_54ug_1d,Mus musculus,Lung,54,ug,1,d,251486838778_201304261139,1_1,Cy5,GPL7202,GSM1489071_251486838778_201304261139_S01_GE2_1100_Jul11_1_1.txt
GSE60800,GSM1489072,nanoTiO2 (NRCWE-032),NRCWE032_18ug_28d,Mus musculus,Lung,18,ug,28,d,251486838778_201304261139,1_2,Cy5,GPL7202,GSM1489072_251486838778_201304261139_S01_GE2_1100_Jul11_1_2.txt
GSE60800,GSM1489073,nanoTiO2 (NRCWE-032),NRCWE032_54ug_28d,Mus musculus,Lung,54,ug,28,d,251486838778_201304261139,1_3,Cy5,GPL7202,GSM1489073_251486838778_201304261139_S01_GE2_1100_Jul11_1_3.txt
GSE60800,GSM1489074,nanoTiO2 (NRCWE-033),NRCWE033_18ug_28d,Mus musculus,Lung,18,ug,28,d,251486838778_201304261139,1_4,Cy5,GPL7202,GSM1489074_251486838778_201304261139_S01_GE2_1100_Jul11_1_4.txt
GSE60800,GSM1489075,nanoTiO2 (NRCWE-033),NRCWE033_54ug_1d,Mus musculus,Lung,54,ug,1,d,251486838779_201304261147,1_1,Cy5,GPL7202,GSM1489075_251486838779_201304261147_S01_GE2_1100_Jul11_1_1.txt
GSE60800,GSM1489076,nanoTiO2 (NRCWE-033),NRCWE033_18ug_1d,Mus musculus,Lung,18,ug,1,d,251486838779_201304261147,1_2,Cy5,GPL7202,GSM1489076_251486838779_201304261147_S01_GE2_1100_Jul11_1_2.txt
GSE60800,GSM1489077,nanoTiO2 (NRCWE-032),NRCWE032_54ug_28d,Mus musculus,Lung,54,ug,28,d,251486838779_201304261147,1_3,Cy5,GPL7202,GSM1489077_251486838779_201304261147_S01_GE2_1100_Jul11_1_3.txt
GSE60800,GSM1489078,nanoTiO2 (NRCWE-032),NRCWE032_18ug_28d,Mus musculus,Lung,18,ug,28,d,251486838779_201304261147,1_4,Cy5,GPL7202,GSM1489078_251486838779_201304261147_S01_GE2_1100_Jul11_1_4.txt
GSE60800,GSM1489079,nanoTiO2 (NRCWE-032),NRCWE032_162ug_28d,Mus musculus,Lung,162,ug,28,d,251486838780_201304300937,1_1,Cy5,GPL7202,GSM1489079_251486838780_201304300937_S01_GE2_1100_Jul11_1_1.txt
GSE60800,GSM1489080,nanoTiO2 (NRCWE-033),NRCWE033_162ug_1d,Mus musculus,Lung,162,ug,1,d,251486838780_201304300937,1_2,Cy5,GPL7202,GSM1489080_251486838780_201304300937_S01_GE2_1100_Jul11_1_2.txt
GSE60800,GSM1489081,nanoTiO2 (NRCWE-033),NRCWE033_54ug_28d,Mus musculus,Lung,54,ug,28,d,251486838780_201304300937,1_4,Cy5,GPL7202,GSM1489081_251486838780_201304300937_S01_GE2_1100_Jul11_1_4.txt
